product_type,product_name,sales_volume,price,sale_time,date,platform,brand,reviews,rating,is_promo
Thực phẩm chức năng giảm cân,User-centric transitional middleware,3827.0,148.0,Tháng 9,2022-06-30,Shopee,Sunsilk,712,2.3,1
Thực phẩm chức năng giảm cân,Visionary user-facing analyzer,2591.0,406.72,Tháng 2,2024-04-06,Lazada,Clinique for Men,798,1.9,0
Thực phẩm chức năng giảm cân,Open-architected scalable service-desk,3999.0,58.01,Tháng 3,2024-05-13,Lazada,Avène,96,1.9,1
Thực phẩm chức năng giảm cân,Configurable human-resource pricing structure,247.0,406.22,Tháng 1,2022-12-02,Lazada,Bioré,193,3.6,0
Thực phẩm chức năng giảm cân,Multi-tiered transitional conglomeration,301.0,232.76,Tháng 4,2021-11-18,Shopee,Axe,150,4.7,0
Thực phẩm chức năng giảm cân,Stand-alone eco-centric hub,2456.0,231.69,Tháng 12,2024-09-16,Shopee,Nivea Men,344,2.8,0
Thực phẩm chức năng giảm cân,Integrated logistical forecast,4907.0,145.03,Tháng 11,2024-09-17,Lazada,Dior,769,2.7,1
Thực phẩm chức năng giảm cân,Distributed interactive service-desk,2881.0,269.47,Tháng 7,2024-09-22,Lazada,Dove,549,4.6,0
Thực phẩm chức năng giảm cân,Programmable analyzing framework,2076.0,473.68,Tháng 10,2022-03-07,Shopee,O.P.I.,698,1.7,0
Thực phẩm chức năng giảm cân,Programmable 3rdgeneration flexibility,227.0,162.64,Tháng 6,2023-01-21,Shopee,Althea,958,2.9,0
Thực phẩm chức năng giảm cân,Customizable bottom-line Local Area Network,410.0,402.86,Tháng 9,2022-10-23,Shopee,Huda Beauty,974,1.3,0
Thực phẩm chức năng giảm cân,Public-key 5thgeneration architecture,2058.0,459.46,Tháng 4,2023-05-16,Shopee,Adidas,555,2.6,0
Thực phẩm chức năng giảm cân,Progressive fault-tolerant framework,4897.0,222.96,Tháng 1,2023-01-09,Shopee,Nestle,383,1.7,0
Thực phẩm chức năng giảm cân,Seamless next generation core,3546.0,339.01,Tháng 8,2023-07-23,Lazada,L'Oréal Professionnel,815,1.9,0
Thực phẩm chức năng giảm cân,Optimized high-level budgetary management,3706.0,60.49,Tháng 6,2022-04-17,Shopee,Jojoba Oil,785,4.3,1
Thực phẩm chức năng giảm cân,Assimilated logistical moderator,222.0,140.68,Tháng 3,2024-07-27,Lazada,Revlon,455,2.8,0
Thực phẩm chức năng giảm cân,Robust client-server infrastructure,2798.0,264.06,Tháng 6,2021-12-02,Lazada,Kiehl's,206,3.2,0
Thực phẩm chức năng giảm cân,Diverse empowering hierarchy,1062.0,88.75,Tháng 9,2024-08-10,Shopee,The Body Shop Tea Tree,310,3.9,1
Thực phẩm chức năng giảm cân,Front-line modular algorithm,3378.0,154.78,Tháng 3,2021-11-15,Lazada,Neutrogena,580,3.6,0
Thực phẩm chức năng giảm cân,Advanced non-volatile structure,3620.0,314.8,Tháng 1,2022-06-12,Lazada,Garnier Fructis,106,2.6,0
Thực phẩm chức năng giảm cân,Exclusive neutral database,3350.0,368.33,Tháng 5,2023-08-02,Lazada,Revlon,787,1.8,0
Thực phẩm chức năng giảm cân,Ameliorated value-added knowledgebase,1750.0,39.36,Tháng 11,2023-12-02,Lazada,Samsung,268,4.3,1
Thực phẩm chức năng giảm cân,Stand-alone 3rdgeneration product,2450.0,137.5,Tháng 11,2024-01-23,Lazada,Avène,427,2.3,1
Thực phẩm chức năng giảm cân,Inverse even-keeled ability,3213.0,427.45,Tháng 3,2023-02-09,Shopee,Hada Labo,153,2.2,0
Thực phẩm chức năng giảm cân,Robust grid-enabled approach,2101.0,66.01,Tháng 7,2024-08-26,Lazada,L'Oreal Elvive,876,2.4,1
Thực phẩm chức năng giảm cân,Managed web-enabled groupware,2488.0,173.11,Tháng 10,2022-02-23,Lazada,Dove,389,2.9,0
Thực phẩm chức năng giảm cân,Configurable real-time paradigm,2330.0,381.05,Tháng 5,2022-07-25,Shopee,L'Oreal Elvive,827,3.0,0
Thực phẩm chức năng giảm cân,Team-oriented multi-tasking contingency,3217.0,238.3,Tháng 9,2021-12-03,Shopee,Paula's Choice,473,4.5,0
Thực phẩm chức năng giảm cân,Re-contextualized methodical knowledge user,1746.0,394.06,Tháng 4,2023-03-08,Lazada,Glade,544,2.7,0
Thực phẩm chức năng giảm cân,Enhanced asynchronous framework,2714.0,170.29,Tháng 7,2022-04-21,Lazada,Apple,489,4.1,0
Thực phẩm chức năng giảm cân,Fully-configurable zero tolerance budgetary management,555.0,171.69,Tháng 5,2022-08-07,Lazada,Sally Hansen,140,2.2,0
Thực phẩm chức năng giảm cân,Reduced 4thgeneration array,1564.0,66.0,Tháng 10,2021-11-07,Shopee,Smashbox,653,4.8,1
Thực phẩm chức năng giảm cân,Cross-platform client-driven core,2494.0,413.38,Tháng 5,2023-10-07,Lazada,MAC Cosmetics,711,4.3,0
Thực phẩm chức năng giảm cân,Public-key multi-state Local Area Network,1587.0,161.07,Tháng 4,2022-02-28,Lazada,Estée Lauder,788,1.2,0
Thực phẩm chức năng giảm cân,De-engineered dedicated archive,53.0,89.52,Tháng 9,2023-09-14,Shopee,Essie,343,1.1,1
Thực phẩm chức năng giảm cân,Decentralized multi-state capacity,4282.0,428.28,Tháng 7,2022-05-14,Shopee,Kraft,409,2.9,0
Thực phẩm chức năng giảm cân,Vision-oriented methodical framework,1135.0,97.17,Tháng 6,2023-06-20,Shopee,Burt's Bees,879,2.7,1
Thực phẩm chức năng giảm cân,Upgradable multi-tasking system engine,2866.0,154.62,Tháng 10,2023-05-10,Shopee,Farsali,225,1.2,0
Thực phẩm chức năng giảm cân,Organic dynamic application,3784.0,264.22,Tháng 4,2024-02-17,Lazada,Too Faced,882,4.9,0
Thực phẩm chức năng giảm cân,Implemented 6thgeneration open architecture,3689.0,399.08,Tháng 4,2024-06-08,Shopee,Dove,854,3.2,0
Thực phẩm chức năng giảm cân,Self-enabling didactic capacity,2969.0,257.91,Tháng 3,2022-08-22,Shopee,Tatcha,68,2.8,0
Thực phẩm chức năng giảm cân,Digitized bi-directional projection,2729.0,85.05,Tháng 2,2022-06-15,Lazada,Clarins,821,3.9,1
Thực phẩm chức năng giảm cân,Phased encompassing model,406.0,162.72,Tháng 9,2023-06-28,Lazada,Neutrogena,118,4.8,0
Thực phẩm chức năng giảm cân,Proactive zero administration hardware,1523.0,493.25,Tháng 5,2024-03-25,Shopee,SNAILWHITE,762,4.1,0
Thực phẩm chức năng giảm cân,Public-key clear-thinking Graphical User Interface,4118.0,479.86,Tháng 9,2023-09-24,Lazada,L'Occitane,933,3.5,0
Thực phẩm chức năng giảm cân,Innovative client-server artificial intelligence,2279.0,16.14,Tháng 11,2022-03-27,Lazada,Benefit Cosmetics,390,4.5,1
Thực phẩm chức năng giảm cân,Cross-platform logistical concept,768.0,124.75,Tháng 4,2023-12-17,Shopee,Revlon,133,4.2,1
Thực phẩm chức năng giảm cân,Progressive user-facing archive,2195.0,51.68,Tháng 7,2024-07-05,Lazada,Fenty Beauty,624,4.8,1
Thực phẩm chức năng giảm cân,Total methodical service-desk,859.0,452.5,Tháng 8,2023-07-04,Lazada,Dior,181,4.4,0
Thực phẩm chức năng giảm cân,Customizable optimal parallelism,595.0,169.15,Tháng 1,2022-03-19,Lazada,Aveda,926,1.8,0
Thực phẩm chức năng giảm cân,Fundamental background secured line,2878.0,268.03,Tháng 6,2021-11-04,Shopee,Biore,360,1.8,0
Thực phẩm chức năng giảm cân,Cloned explicit middleware,3999.0,21.2,Tháng 5,2024-04-16,Lazada,P&G,469,1.0,1
Thực phẩm chức năng giảm cân,User-friendly real-time portal,921.0,479.85,Tháng 5,2023-05-17,Lazada,Althea,380,2.7,0
Thực phẩm chức năng giảm cân,Ergonomic transitional website,2900.0,313.57,Tháng 8,2022-07-13,Shopee,L'Occitane,251,2.0,0
Thực phẩm chức năng giảm cân,Compatible high-level system engine,3173.0,308.22,Tháng 10,2021-10-31,Lazada,Farsali,625,2.6,0
Thực phẩm chức năng giảm cân,Re-engineered needs-based standardization,1103.0,281.73,Tháng 2,2021-12-23,Shopee,Revlon,290,4.0,0
Thực phẩm chức năng giảm cân,Sharable background paradigm,415.0,466.13,Tháng 11,2023-10-24,Lazada,Pond's,182,2.2,0
Thực phẩm chức năng giảm cân,Inverse client-server benchmark,1210.0,497.18,Tháng 1,2023-10-07,Shopee,Sony,28,2.3,0
Thực phẩm chức năng giảm cân,Seamless user-facing neural-net,3178.0,134.8,Tháng 3,2023-03-22,Lazada,Neutrogena,832,4.3,1
Thực phẩm chức năng giảm cân,Persistent bi-directional analyzer,4502.0,303.18,Tháng 3,2022-03-02,Shopee,Glade,539,2.4,0
Thực phẩm chức năng giảm cân,Robust multi-state migration,3481.0,246.11,Tháng 8,2023-05-16,Lazada,Fanta,990,1.3,0
Thực phẩm chức năng giảm cân,Balanced next generation success,445.0,66.52,Tháng 2,2021-11-26,Shopee,Axe,173,3.2,1
Thực phẩm chức năng giảm cân,Programmable fault-tolerant software,3935.0,172.16,Tháng 6,2024-05-14,Lazada,Sally Hansen,304,4.7,1
Thực phẩm chức năng giảm cân,Operative zero-defect monitoring,3693.0,259.53,Tháng 12,2023-07-18,Shopee,O.P.I.,101,2.3,0
Thực phẩm sạch,Multi-channeled even-keeled software,2383.0,115.83,Tháng 8,2022-07-19,Lazada,Estée Lauder,934,2.5,1
Thực phẩm sạch,Optional value-added throughput,4225.0,233.05,Tháng 8,2024-10-03,Shopee,Dior,537,2.3,1
Thực phẩm sạch,Distributed heuristic utilization,2773.0,164.09,Tháng 12,2023-02-06,Lazada,Nike,596,1.7,1
Thực phẩm sạch,Proactive modular circuit,2153.0,362.42,Tháng 8,2024-01-14,Lazada,Shiseido,390,4.8,0
Thực phẩm sạch,Versatile zero tolerance throughput,3024.0,374.75,Tháng 11,2022-03-21,Shopee,Dell,441,1.6,0
Thực phẩm sạch,Realigned hybrid support,2502.0,267.75,Tháng 7,2022-05-15,Lazada,Nestle,811,4.8,0
Thực phẩm sạch,Self-enabling upward-trending function,709.0,286.14,Tháng 11,2023-11-07,Lazada,Apple,179,1.7,0
Thực phẩm sạch,Multi-channeled national throughput,1830.0,316.58,Tháng 8,2024-03-09,Shopee,Urban Decay,129,4.2,0
Thực phẩm sạch,User-centric hybrid Internet solution,607.0,109.53,Tháng 3,2023-11-20,Shopee,Biore,685,4.9,1
Thực phẩm sạch,Vision-oriented incremental matrix,4065.0,346.22,Tháng 9,2024-09-18,Shopee,Fanta,165,4.2,0
Thực phẩm sạch,Synergistic clear-thinking Internet solution,2414.0,298.13,Tháng 10,2023-07-11,Lazada,Dove Men+Care,259,4.1,0
Thực phẩm sạch,Compatible zero tolerance synergy,1464.0,224.38,Tháng 7,2024-01-09,Lazada,TIGI,441,4.1,0
Thực phẩm sạch,Fully-configurable logistical Local Area Network,232.0,482.64,Tháng 3,2022-12-17,Lazada,L'Occitane,610,1.8,0
Thực phẩm sạch,Balanced secondary algorithm,84.0,390.64,Tháng 3,2023-12-29,Shopee,Yves Saint Laurent,573,2.4,0
Thực phẩm sạch,Synergized client-driven circuit,1893.0,199.54,Tháng 8,2023-01-28,Shopee,The Ordinary,296,1.7,0
Thực phẩm sạch,Cross-group hybrid service-desk,4077.0,346.62,Tháng 3,2023-01-05,Shopee,Estée Lauder,365,1.8,0
Thực phẩm sạch,Re-contextualized systematic intranet,2347.0,493.89,Tháng 11,2023-05-01,Shopee,Huggies,172,3.0,0
Thực phẩm sạch,Reactive asynchronous structure,3570.0,486.88,Tháng 1,2022-12-26,Shopee,Vichy,84,4.5,0
Thực phẩm sạch,Reduced cohesive service-desk,4942.0,342.73,Tháng 2,2022-11-09,Lazada,NARS,96,4.0,0
Thực phẩm sạch,Innovative local algorithm,1769.0,283.68,Tháng 9,2022-12-14,Shopee,Head & Shoulders,493,2.1,0
Thực phẩm sạch,Expanded composite toolset,910.0,336.03,Tháng 5,2022-03-03,Lazada,Estée Lauder,215,2.8,0
Thực phẩm sạch,Advanced bottom-line archive,4106.0,316.41,Tháng 12,2024-07-07,Lazada,Neutrogena,319,4.2,0
Thực phẩm sạch,Implemented upward-trending model,716.0,422.23,Tháng 7,2022-10-09,Shopee,Sunsilk,266,3.6,0
Thực phẩm sạch,Enterprise-wide system-worthy database,3703.0,493.72,Tháng 11,2023-08-30,Shopee,Anastasia Beverly Hills,418,3.0,0
Thực phẩm sạch,Multi-layered discrete moderator,2148.0,246.93,Tháng 2,2022-09-26,Shopee,Nestle,490,3.7,0
Thực phẩm sạch,Synchronized solution-oriented middleware,1496.0,454.08,Tháng 7,2023-02-12,Lazada,Samsung,616,4.7,0
Thực phẩm sạch,Total client-server hardware,3243.0,207.47,Tháng 12,2023-09-14,Lazada,Kraft,129,4.1,0
Thực phẩm sạch,Ameliorated multimedia approach,1040.0,193.97,Tháng 10,2022-04-03,Shopee,Cosrx,643,2.2,0
Thực phẩm sạch,Cross-group asymmetric capacity,2066.0,164.98,Tháng 9,2024-10-08,Lazada,NARS,18,4.9,0
Thực phẩm sạch,Triple-buffered asynchronous utilization,2006.0,376.1,Tháng 4,2023-02-17,Lazada,L'Oreal Elvive,379,1.5,0
Thực phẩm sạch,Universal client-server Graphical User Interface,3065.0,306.85,Tháng 11,2024-10-13,Shopee,LANEIGE,139,4.6,0
Thực phẩm sạch,Mandatory well-modulated model,1725.0,455.58,Tháng 1,2022-06-08,Shopee,Uniqlo,584,2.3,0
Thực phẩm sạch,Persistent demand-driven Internet solution,1032.0,130.99,Tháng 12,2023-02-25,Shopee,Shiseido,60,4.2,1
Thực phẩm sạch,Exclusive incremental access,1299.0,52.76,Tháng 5,2022-04-16,Shopee,Laneige,910,4.3,1
Thực phẩm sạch,Balanced clear-thinking strategy,2154.0,449.93,Tháng 11,2022-12-05,Shopee,Apple,699,4.6,0
Thực phẩm sạch,Down-sized systematic throughput,3151.0,434.12,Tháng 8,2022-01-04,Shopee,Wella,270,4.4,0
Thực phẩm sạch,Ergonomic dynamic contingency,4818.0,42.06,Tháng 5,2024-10-26,Lazada,Sally Hansen,763,1.8,1
Thực phẩm sạch,Vision-oriented zero-defect capacity,3713.0,422.54,Tháng 1,2022-11-10,Shopee,Nivea Men,374,2.5,0
Thực phẩm sạch,Balanced zero-defect conglomeration,1456.0,46.53,Tháng 5,2022-08-16,Shopee,Pampers,361,4.6,1
Thực phẩm sạch,Progressive secondary challenge,1079.0,323.83,Tháng 11,2022-10-09,Shopee,L'Oreal Paris,793,4.3,0
Thực phẩm sạch,Total coherent help-desk,4450.0,166.55,Tháng 3,2023-07-29,Shopee,The Body Shop Tea Tree,172,2.7,1
Thực phẩm sạch,Progressive stable support,4508.0,66.29,Tháng 7,2024-03-25,Shopee,Kose,611,2.3,1
Thực phẩm sạch,Versatile maximized flexibility,592.0,22.04,Tháng 4,2021-12-08,Lazada,Nestle,486,2.2,1
Thực phẩm sạch,Optional exuding protocol,3665.0,328.8,Tháng 1,2024-07-05,Lazada,Tony Moly,341,4.2,0
Thực phẩm sạch,Visionary directional portal,1246.0,191.56,Tháng 11,2022-03-11,Lazada,Burt's Bees,72,2.4,0
Thực phẩm sạch,Phased zero tolerance access,1725.0,387.44,Tháng 8,2022-02-22,Shopee,NARS,454,1.2,0
Thực phẩm sạch,Optional bandwidth-monitored approach,678.0,445.05,Tháng 6,2024-04-13,Lazada,Hada Labo,127,1.6,0
Thực phẩm sạch,Persevering dynamic function,4589.0,344.0,Tháng 3,2024-05-17,Shopee,Coty,881,3.6,0
Thực phẩm sạch,Devolved solution-oriented firmware,4782.0,457.94,Tháng 10,2023-11-30,Lazada,Physiogel,587,2.7,0
Thực phẩm sạch,Public-key uniform productivity,1521.0,219.73,Tháng 11,2022-02-13,Lazada,Samsung,78,2.0,0
Thực phẩm sạch,Streamlined regional flexibility,2539.0,316.35,Tháng 8,2022-08-18,Shopee,Benton,264,2.8,0
Thực phẩm sạch,Automated background superstructure,50.0,291.16,Tháng 3,2022-06-08,Shopee,Kraft,214,2.9,0
Thực phẩm sạch,Customer-focused reciprocal frame,4172.0,258.81,Tháng 9,2022-08-20,Lazada,Nivea Men,943,4.0,0
Thực phẩm sạch,Open-source contextually-based attitude,532.0,48.81,Tháng 11,2023-11-26,Shopee,Neutrogena,67,3.6,1
Thực phẩm sạch,Cross-platform incremental flexibility,1976.0,310.13,Tháng 10,2024-06-12,Lazada,Anastasia Beverly Hills,15,4.1,0
Thực phẩm sạch,Advanced executive artificial intelligence,1840.0,90.08,Tháng 2,2022-03-17,Shopee,Estée Lauder,458,2.9,1
Thực phẩm sạch,Future-proofed encompassing Local Area Network,2208.0,93.42,Tháng 9,2024-05-26,Lazada,L'Oréal Professionnel,109,1.7,1
Thực phẩm sạch,Customizable directional model,4330.0,228.45,Tháng 4,2024-04-15,Shopee,Yves Saint Laurent,189,1.3,1
Thực phẩm sạch,Monitored content-based contingency,3543.0,278.18,Tháng 1,2023-08-28,Shopee,Aveeno,465,3.9,0
Thực phẩm sạch,Seamless homogeneous conglomeration,983.0,315.14,Tháng 5,2022-04-12,Lazada,Uniqlo,153,1.7,0
Thực phẩm sạch,Ameliorated asynchronous model,213.0,80.54,Tháng 11,2022-04-27,Shopee,Chanel,168,2.2,1
Thực phẩm sạch,Expanded impactful encryption,1211.0,463.96,Tháng 6,2024-01-28,Lazada,Revlon,238,3.0,0
Thực phẩm sạch,Focused motivating toolset,1359.0,159.35,Tháng 8,2024-05-13,Lazada,Dove,984,3.3,0
Thực phẩm sạch,Down-sized demand-driven definition,2554.0,255.37,Tháng 9,2023-04-30,Lazada,Kose,726,4.9,0
Thực phẩm sạch,Devolved multi-state challenge,3460.0,26.02,Tháng 3,2024-06-26,Lazada,The Body Shop,41,1.8,1
Thực phẩm sạch,Proactive hybrid alliance,2989.0,116.42,Tháng 1,2023-04-15,Lazada,CeraVe,784,2.6,1
Thực phẩm sạch,Advanced even-keeled throughput,2845.0,465.86,Tháng 1,2024-09-24,Shopee,Garnier,523,2.4,0
Thực phẩm sạch,Distributed value-added moderator,293.0,213.08,Tháng 8,2024-06-21,Lazada,Kiehl's,391,2.8,0
Thực phẩm sạch,Business-focused clear-thinking software,2129.0,337.03,Tháng 11,2023-11-15,Lazada,Apple,299,1.3,0
Thực phẩm sạch,Synergized radical utilization,693.0,11.45,Tháng 6,2021-12-31,Shopee,Fenty Beauty,32,1.7,1
Thực phẩm sạch,User-centric stable focus group,2455.0,199.3,Tháng 2,2022-01-15,Lazada,Anastasia Beverly Hills,796,2.4,0
Thực phẩm sạch,Multi-tiered tertiary instruction set,2637.0,439.02,Tháng 11,2022-09-18,Lazada,Dove Purely Pampering,490,1.6,0
Thực phẩm sạch,Intuitive system-worthy software,4115.0,391.75,Tháng 4,2024-09-06,Lazada,Fa,869,3.5,0
Thực phẩm sạch,Cross-group clear-thinking infrastructure,1297.0,201.38,Tháng 3,2024-05-22,Lazada,L'Occitane,47,4.1,0
Thực phẩm sạch,Vision-oriented 6thgeneration policy,2830.0,258.94,Tháng 10,2024-09-09,Lazada,Innisfree,463,2.0,0
Thực phẩm sạch,User-friendly maximized solution,2473.0,245.35,Tháng 9,2024-01-03,Shopee,L'Oréal Professionnel,435,4.2,0
Thực phẩm sạch,Visionary heuristic methodology,3312.0,368.77,Tháng 6,2024-08-25,Shopee,Dove Body Wash,307,1.2,0
Thực phẩm sạch,Quality-focused web-enabled emulation,610.0,424.41,Tháng 8,2023-08-18,Lazada,H&M,891,1.3,0
Thực phẩm sạch,Cross-group next generation architecture,1055.0,385.18,Tháng 3,2022-01-23,Lazada,Tatcha,857,1.3,0
Thực phẩm sạch,Switchable clear-thinking matrices,2871.0,209.19,Tháng 4,2022-03-25,Lazada,Avène,326,1.9,0
Thực phẩm sạch,Future-proofed disintermediate core,1497.0,289.06,Tháng 3,2024-08-25,Shopee,Simple,169,4.0,0
Thực phẩm sạch,Ameliorated local challenge,4027.0,106.25,Tháng 8,2023-11-30,Shopee,Tarte Cosmetics,292,1.2,1
Thực phẩm sạch,Operative real-time time-frame,3381.0,150.02,Tháng 8,2023-03-14,Lazada,The Inkey List,474,2.9,1
Thực phẩm sạch,Exclusive even-keeled productivity,3022.0,390.19,Tháng 4,2024-03-09,Shopee,Clinique for Men,542,3.1,0
Thực phẩm sạch,Expanded fresh-thinking concept,2334.0,406.55,Tháng 2,2023-04-15,Shopee,P&G,594,2.7,0
Thực phẩm sạch,Multi-channeled neutral focus group,2394.0,442.98,Tháng 12,2023-01-02,Lazada,Dior,152,4.5,0
Thực phẩm sạch,Proactive 3rdgeneration orchestration,707.0,119.2,Tháng 11,2023-09-29,Shopee,L'Oreal Paris,320,3.0,1
Thực phẩm sạch,Distributed impactful moratorium,2170.0,197.42,Tháng 3,2022-01-15,Shopee,Dove,3,2.7,0
Thực phẩm sạch,Managed full-range concept,801.0,56.95,Tháng 8,2023-09-20,Shopee,Sally Hansen,697,1.7,1
Thực phẩm sạch,Assimilated object-oriented contingency,53.0,339.01,Tháng 6,2022-04-17,Lazada,Too Faced,90,2.1,0
Thực phẩm sạch,Distributed demand-driven success,197.0,473.14,Tháng 10,2022-11-11,Shopee,Clinique,22,3.9,0
Thực phẩm sạch,Future-proofed optimal open architecture,1448.0,452.69,Tháng 12,2023-02-28,Lazada,LANEIGE,809,1.2,0
Thực phẩm sạch,Operative tangible structure,864.0,97.47,Tháng 8,2024-01-17,Lazada,Nestle,791,4.9,1
Thực phẩm sạch,Automated uniform analyzer,1314.0,66.92,Tháng 3,2023-04-07,Lazada,Dior,970,2.4,1
Thực phẩm sạch,Enhanced analyzing core,3162.0,268.92,Tháng 3,2023-06-21,Shopee,Olay,526,3.3,0
Thực phẩm sạch,Monitored web-enabled Graphic Interface,4307.0,283.51,Tháng 10,2024-04-16,Lazada,Burt's Bees,426,4.5,0
Thực phẩm sạch,Open-source contextually-based firmware,1366.0,94.53,Tháng 4,2024-08-29,Lazada,MAC Cosmetics,193,3.3,1
Thực phẩm sạch,Reactive radical time-frame,709.0,44.09,Tháng 11,2024-03-03,Lazada,Althea,665,2.9,1
Thực phẩm sạch,Versatile incremental adapter,3225.0,141.5,Tháng 5,2024-01-11,Lazada,Olay,456,4.3,1
Thực phẩm sạch,Realigned contextually-based functionalities,2663.0,96.35,Tháng 2,2022-12-10,Lazada,Coty,490,1.3,1
